speaker,start_time,end_time,emotion,scores,text
MATT,01:53:47,01:53:48,happy,"{'angry': 0.015006769448518753, 'calm': 0.015125349164009094, 'disgust': 0.1779659390449524, 'fearful': 0.06528577208518982, 'happy': 0.6594259738922119, 'sad': 0.028037752956151962, 'surprised': 0.039152517914772034}","""To be fair, it's really nice there."""
SAM,01:53:48,01:53:50,happy,"{'angry': 0.005097855813801289, 'calm': 0.0012680965010076761, 'disgust': 0.010750625282526016, 'fearful': 0.008955496363341808, 'happy': 0.8603485822677612, 'sad': 0.0009865962201729417, 'surprised': 0.11259278655052185}","Yeah, it's the best."
LIAM,01:53:50,01:53:52,sad,"{'angry': 0.0003050507220905274, 'calm': 0.0032690095249563456, 'disgust': 0.00793439894914627, 'fearful': 0.21445918083190918, 'happy': 0.0008983022416941822, 'sad': 0.7722728252410889, 'surprised': 0.0008612088859081268}",You have a home.
SAM,01:53:52,01:53:57,surprised,"{'angry': 0.00231352006085217, 'calm': 0.003740576794371009, 'disgust': 0.007558190263807774, 'fearful': 0.00799867045134306, 'happy': 0.00860609207302332, 'sad': 0.021436970680952072, 'surprised': 0.9483458995819092}","Yeah. All right, well, we'll figure out a way to send you back probably today."
MATT,01:53:57,01:54:01,happy,"{'angry': 0.0021565076895058155, 'calm': 0.0640636757016182, 'disgust': 0.006603356916457415, 'fearful': 0.04600483924150467, 'happy': 0.8692906498908997, 'sad': 0.008713851682841778, 'surprised': 0.003167123533785343}","""Okay, how long do you think you guys will be gone?"""
SAM,01:54:01,01:54:03,sad,"{'angry': 0.00014364316302817315, 'calm': 0.00274972734041512, 'disgust': 0.005533627234399319, 'fearful': 0.025171879678964615, 'happy': 0.00016279092233162373, 'sad': 0.9651309847831726, 'surprised': 0.0011072452180087566}","I don't know, it's hard to say."
TALIESIN,01:54:03,01:54:05,sad,"{'angry': 0.0007672498468309641, 'calm': 0.434094101190567, 'disgust': 0.012765651568770409, 'fearful': 0.08187058568000793, 'happy': 0.0157393179833889, 'sad': 0.4537919759750366, 'surprised': 0.0009710941230878234}",Very hard to say.
TRAVIS,01:54:05,01:54:07,fearful,"{'angry': 0.001056428300216794, 'calm': 0.001751874340698123, 'disgust': 0.012291080318391323, 'fearful': 0.8826895356178284, 'happy': 0.013980479910969734, 'sad': 0.08718652278184891, 'surprised': 0.0010440369369462132}","Perhaps a couple of weeks, maybe."
MARISHA,01:54:07,01:54:09,sad,"{'angry': 0.00019393624097574502, 'calm': 0.001656410633586347, 'disgust': 0.02367674931883812, 'fearful': 0.013403281569480896, 'happy': 0.00016226910520344973, 'sad': 0.9592569470405579, 'surprised': 0.001650408492423594}",At least.
MATT,01:54:09,01:54:14,happy,"{'angry': 0.015613515861332417, 'calm': 0.006315977778285742, 'disgust': 0.15016932785511017, 'fearful': 0.14356715977191925, 'happy': 0.4609275162220001, 'sad': 0.03710866719484329, 'surprised': 0.18629775941371918}","""Okay, you did say you're able to come and visit quickly now, right?"""
SAM,01:54:14,01:54:19,sad,"{'angry': 0.0027465287130326033, 'calm': 0.005376177839934826, 'disgust': 0.23536066710948944, 'fearful': 0.09173870086669922, 'happy': 0.0070492918603122234, 'sad': 0.5675871968269348, 'surprised': 0.09014137089252472}","Yeah, if we're at a place where it's safe to transport."
SAM,01:54:19,01:54:20,happy,"{'angry': 0.0018792960327118635, 'calm': 0.07017385214567184, 'disgust': 0.0037472625263035297, 'fearful': 0.03734176233410835, 'happy': 0.7143920063972473, 'sad': 0.01593582145869732, 'surprised': 0.15653005242347717}","Yeah, if we're at a place where it's safe to transport."
LIAM,01:54:20,01:54:29,sad,"{'angry': 0.00018006819300353527, 'calm': 0.02306354232132435, 'disgust': 0.004117174074053764, 'fearful': 0.11377261579036713, 'happy': 0.0012004952877759933, 'sad': 0.8567178845405579, 'surprised': 0.0009482431341893971}","Yes, I believe we will be able to visit you for the initial leg of our journey. There might be some time where that becomes complicated."
MATT,01:54:29,01:54:34,happy,"{'angry': 0.0030639800243079662, 'calm': 0.04281892627477646, 'disgust': 0.007021762430667877, 'fearful': 0.2349758744239807, 'happy': 0.6830365657806396, 'sad': 0.022069284692406654, 'surprised': 0.007013574242591858}","""Okay. Well, you'll know where to find us, just take care and be safe,"""
SAM,01:54:34,01:54:35,fearful,"{'angry': 0.003361961105838418, 'calm': 0.0014637743588536978, 'disgust': 0.2159353792667389, 'fearful': 0.39273521304130554, 'happy': 0.006546332500874996, 'sad': 0.37745505571365356, 'surprised': 0.0025022998452186584}",Always.
MATT,01:54:35,01:54:40,happy,"{'angry': 0.003259983379393816, 'calm': 0.003342649433761835, 'disgust': 0.003006845712661743, 'fearful': 0.013386456295847893, 'happy': 0.7639545202255249, 'sad': 0.0014463351108133793, 'surprised': 0.21160316467285156}","""Don't take any unnecessary risks, don't try and kill any members of the Cerberus Assembly."""
LIAM,01:54:40,01:54:42,calm,"{'angry': 0.0011073880596086383, 'calm': 0.9415069818496704, 'disgust': 0.0025100649800151587, 'fearful': 0.004633481614291668, 'happy': 0.031903225928545, 'sad': 0.01744651235640049, 'surprised': 0.0008924215217120945}",Good advice.
MATT,01:54:42,01:54:47,happy,"{'angry': 0.024965079501271248, 'calm': 0.007272970862686634, 'disgust': 0.2537820339202881, 'fearful': 0.09018918126821518, 'happy': 0.5467756986618042, 'sad': 0.025337951257824898, 'surprised': 0.05167710781097412}","""And where are you going?"""
SAM,01:54:47,01:54:53,sad,"{'angry': 0.0037648172583431005, 'calm': 0.005600474309176207, 'disgust': 0.11044412106275558, 'fearful': 0.16041576862335205, 'happy': 0.01416594348847866, 'sad': 0.40125951170921326, 'surprised': 0.304349422454834}","The North Pole, right? Pretty far north where it's very, very--"
MARISHA,01:54:53,01:54:59,sad,"{'angry': 0.0004669827758334577, 'calm': 0.005815003998577595, 'disgust': 0.04990192875266075, 'fearful': 0.0418420247733593, 'happy': 0.0007416944135911763, 'sad': 0.9006008505821228, 'surprised': 0.0006314189522527158}","Eiselcross, to the island of Foren."
MATT,01:54:59,01:55:15,happy,"{'angry': 0.0334349125623703, 'calm': 0.002936667762696743, 'disgust': 0.10356079787015915, 'fearful': 0.03343300148844719, 'happy': 0.8118392825126648, 'sad': 0.003637660061940551, 'surprised': 0.011157708242535591}","""I know pretty much nothing about that, but I hope it's not too dangerous and if you just happen to see--"" and he leans in a little bit, whispering, ""If you happen to see like, fun little knickknacks of the area that you can pick up for Luc when you're out and about?"""
SAM,01:55:15,01:55:16,surprised,"{'angry': 0.002234488958492875, 'calm': 0.0011569189373403788, 'disgust': 0.001836509327404201, 'fearful': 0.002625491237267852, 'happy': 0.04249322786927223, 'sad': 0.0013597331708297133, 'surprised': 0.9482936263084412}","Of course, yeah, yeah."
MATT,01:55:16,01:55:17,happy,"{'angry': 0.003860114375129342, 'calm': 0.005571389105170965, 'disgust': 0.002204457065090537, 'fearful': 0.004306714050471783, 'happy': 0.8317475914955139, 'sad': 0.0007371731917373836, 'surprised': 0.15157249569892883}","""I think he'll really appreciate that."""
SAM,01:55:17,01:55:22,surprised,"{'angry': 0.003712158650159836, 'calm': 0.0012168122921139002, 'disgust': 0.0035931842867285013, 'fearful': 0.004725821316242218, 'happy': 0.0866021066904068, 'sad': 0.0015813139034435153, 'surprised': 0.8985686302185059}","Yeah, of course we'll get airport gifts on the way back, yeah."
TALIESIN,01:55:22,01:55:23,sad,"{'angry': 0.00011123772856080905, 'calm': 0.00650777155533433, 'disgust': 0.0035881504882127047, 'fearful': 0.01551058329641819, 'happy': 0.00015015869576018304, 'sad': 0.9731927514076233, 'surprised': 0.0009393918444402516}",You've got the--
MARISHA,01:55:23,01:55:24,sad,"{'angry': 0.00013522956578526646, 'calm': 0.003834165632724762, 'disgust': 0.00458101648837328, 'fearful': 0.010126879438757896, 'happy': 0.00011652815737761557, 'sad': 0.9793444275856018, 'surprised': 0.0018617133609950542}","Yeah, the stein."
SAM,01:55:24,01:55:31,surprised,"{'angry': 0.005717632360756397, 'calm': 0.001660699024796486, 'disgust': 0.005525307729840279, 'fearful': 0.019434532150626183, 'happy': 0.24742794036865234, 'sad': 0.0027082867454737425, 'surprised': 0.7175257205963135}","Oh, that's right! That's right. I already got these two steins. Yeah."
MATT,01:55:31,01:56:01,happy,"{'angry': 0.018103303387761116, 'calm': 0.002915189601480961, 'disgust': 0.04987993836402893, 'fearful': 0.046930160373449326, 'happy': 0.8673924803733826, 'sad': 0.003614436835050583, 'surprised': 0.011164560914039612}","Luc looks over and goes-- scrapes it over. It's half the size of his torso, almost. He has to get both his hands up to press on the top to get the lid to open. He's like, ""Cool!"" All the porridge just caked around his mouth. He's like, (as Yeza) ""I don't know how long he'll appreciate that, but I've seen him get obsessed with things with less utility, so anything to distract him from the crossbow."""
SAM,01:56:01,01:56:06,sad,"{'angry': 8.607433119323105e-05, 'calm': 0.005143842659890652, 'disgust': 0.0037713469937443733, 'fearful': 0.018863080069422722, 'happy': 0.00022176821948960423, 'sad': 0.969862699508667, 'surprised': 0.0020511578768491745}","Well, he should do his practices, his drills and stuff."
MATT,01:56:06,01:56:07,sad,"{'angry': 0.0024803217966109514, 'calm': 0.0061082253232598305, 'disgust': 0.14779959619045258, 'fearful': 0.2982754111289978, 'happy': 0.00832714606076479, 'sad': 0.5359625816345215, 'surprised': 0.0010467147221788764}","""I'll do my best."""
SAM,01:56:07,01:56:09,sad,"{'angry': 0.00024823914282023907, 'calm': 0.08341559022665024, 'disgust': 0.004087122157216072, 'fearful': 0.09348966926336288, 'happy': 0.00511037977412343, 'sad': 0.8094848990440369, 'surprised': 0.004164072219282389}",So that he can protect you.
MATT,01:56:09,01:56:18,happy,"{'angry': 0.05304912477731705, 'calm': 0.0028166440315544605, 'disgust': 0.11799440532922745, 'fearful': 0.22524479031562805, 'happy': 0.579960286617279, 'sad': 0.010898278094828129, 'surprised': 0.010036484338343143}","""And remember not to fire unless Daddy's behind you."" (laughter) Kind of nods. (as Luc) ""I know, I know."" (as Yeza) ""All right."""
SAM,01:56:18,01:56:22,fearful,"{'angry': 0.00040656389319337904, 'calm': 0.025542093440890312, 'disgust': 0.004595714621245861, 'fearful': 0.5447412133216858, 'happy': 0.008914889767765999, 'sad': 0.41450175642967224, 'surprised': 0.0012977825244888663}",I don't know if we're ready to send you back quite yet so we might have to--
LIAM,01:56:22,01:56:41,fearful,"{'angry': 0.001162249711342156, 'calm': 0.015415080823004246, 'disgust': 0.019850460812449455, 'fearful': 0.5490673184394836, 'happy': 0.01681029424071312, 'sad': 0.39494743943214417, 'surprised': 0.0027471475768834352}","Yeah, we're going to go pick up an item here and then we would jump to Nicodranas and then we would jump to Rexxentrum. We just need to parse that out. Why don't we swing by for you in a couple of hours? We're going to do a little bit of last minute shopping here in town."
MATT,01:56:41,01:56:46,happy,"{'angry': 0.0033858970273286104, 'calm': 0.0021074300166219473, 'disgust': 0.001721873995848, 'fearful': 0.003177090547978878, 'happy': 0.9845186471939087, 'sad': 0.00017478047811891884, 'surprised': 0.004914257675409317}","""All right, we'll finish breakfast here. We might walk around the block a bit and we'll stay nearby until you need us."""
SAM,01:56:46,01:56:47,fearful,"{'angry': 0.00043347213068045676, 'calm': 0.003996254410594702, 'disgust': 0.005643264390528202, 'fearful': 0.6051828265190125, 'happy': 0.002736060181632638, 'sad': 0.38115358352661133, 'surprised': 0.0008545818855054677}",Okay.
LAURA,01:56:47,01:56:52,calm,"{'angry': 0.001589632243849337, 'calm': 0.49154427647590637, 'disgust': 0.0171816349029541, 'fearful': 0.12322739511728287, 'happy': 0.08119510859251022, 'sad': 0.2822979688644409, 'surprised': 0.002963945735245943}",Do we need to go to Nicodranas or can we just send them through?
LIAM,01:56:52,01:56:55,sad,"{'angry': 0.0003140017215628177, 'calm': 0.22483932971954346, 'disgust': 0.007076866924762726, 'fearful': 0.006246148142963648, 'happy': 0.00047606590669602156, 'sad': 0.7600582838058472, 'surprised': 0.0009893105598166585}","Well, we'd be sending them into Yussa's Tower."
LAURA,01:56:55,01:56:58,sad,"{'angry': 0.00026522597181610763, 'calm': 0.0015857390826568007, 'disgust': 0.03984935209155083, 'fearful': 0.02460898831486702, 'happy': 0.0002676510193850845, 'sad': 0.932176947593689, 'surprised': 0.0012461045989766717}",We could let them know that they're coming.
LIAM,01:56:58,01:57:03,happy,"{'angry': 0.001912066712975502, 'calm': 0.18083950877189636, 'disgust': 0.01284390315413475, 'fearful': 0.18256163597106934, 'happy': 0.5388543605804443, 'sad': 0.07638801634311676, 'surprised': 0.006600506138056517}","Sure, I think he would be all right with that."
SAM,01:57:03,01:57:04,sad,"{'angry': 0.00028441668837331235, 'calm': 0.1846003383398056, 'disgust': 0.00504374410957098, 'fearful': 0.054306890815496445, 'happy': 0.002954521682113409, 'sad': 0.7518196105957031, 'surprised': 0.0009904768085107207}",To Pumat's?
LIAM,01:57:04,01:57:06,sad,"{'angry': 0.0005054425564594567, 'calm': 0.0016415311256423593, 'disgust': 0.08646778017282486, 'fearful': 0.03074432909488678, 'happy': 0.0004190339823253453, 'sad': 0.8789412975311279, 'surprised': 0.0012805452570319176}",Ja .
MATT,01:57:06,01:57:08,calm,"{'angry': 0.005353371612727642, 'calm': 0.3877071142196655, 'disgust': 0.05833971127867699, 'fearful': 0.14939023554325104, 'happy': 0.2168685793876648, 'sad': 0.18057484924793243, 'surprised': 0.0017661418532952666}",All right.
SAM,01:57:08,01:57:12,fearful,"{'angry': 0.000351256865542382, 'calm': 0.006868109572678804, 'disgust': 0.004397875163704157, 'fearful': 0.7587876319885254, 'happy': 0.010316824540495872, 'sad': 0.21771228313446045, 'surprised': 0.0015660661738365889}",To Pu.
MATT,01:57:12,01:57:34,happy,"{'angry': 0.08385012298822403, 'calm': 0.009500664658844471, 'disgust': 0.13360193371772766, 'fearful': 0.014958041720092297, 'happy': 0.7500113844871521, 'sad': 0.0028911458794027567, 'surprised': 0.005186696071177721}","You guys make your way to the Pentamarket, to the exterior of Pumat's shop. The door is currently closed and it does not appear to be the same open, welcome interior presentation the shop normally does. It looks like it is intentionally closed and shut."
TRAVIS,01:57:34,01:57:40,fearful,"{'angry': 0.0005473136552609503, 'calm': 0.02730315923690796, 'disgust': 0.015246308408677578, 'fearful': 0.4720814526081085, 'happy': 0.017329011112451553, 'sad': 0.4662569463253021, 'surprised': 0.0012357390951365232}","Working very hard, I would assume, on our items?"
SAM,01:57:40,01:57:41,disgust,"{'angry': 0.0025123870000243187, 'calm': 0.001006417442113161, 'disgust': 0.7491716742515564, 'fearful': 0.04537219926714897, 'happy': 0.0028205253183841705, 'sad': 0.19691689312458038, 'surprised': 0.002199815819039941}",Do we knock?
TRAVIS,01:57:41,01:57:43,sad,"{'angry': 0.0002709269756451249, 'calm': 0.0038524288684129715, 'disgust': 0.04088182747364044, 'fearful': 0.053095702081918716, 'happy': 0.000764544471167028, 'sad': 0.9004279971122742, 'surprised': 0.0007064895471557975}","Yes, of course."
LIAM,01:57:43,01:57:46,happy,"{'angry': 0.0017225813353434205, 'calm': 0.07733546942472458, 'disgust': 0.009559926576912403, 'fearful': 0.12440437078475952, 'happy': 0.7503139972686768, 'sad': 0.029499897733330727, 'surprised': 0.0071637253277003765}","Yeah, let's start with that."
MATT,01:57:46,01:57:54,fearful,"{'angry': 0.009322465397417545, 'calm': 0.014084366150200367, 'disgust': 0.08104156702756882, 'fearful': 0.5410065054893494, 'happy': 0.26967495679855347, 'sad': 0.08034801483154297, 'surprised': 0.004522076342254877}","Okay. You hear some shuffling and eventually a voice goes, (as Pumat) ""Uh. Hello?"""
LAURA,01:57:54,01:57:56,sad,"{'angry': 0.0002769737329799682, 'calm': 0.0017696378054097295, 'disgust': 0.010870835743844509, 'fearful': 0.0852576270699501, 'happy': 0.00039394371560774744, 'sad': 0.9004060626029968, 'surprised': 0.0010248941835016012}",Aw.
LIAM,01:57:56,01:57:59,calm,"{'angry': 0.0004423593345563859, 'calm': 0.5205612778663635, 'disgust': 0.0042901053093373775, 'fearful': 0.046598754823207855, 'happy': 0.011745000258088112, 'sad': 0.41341862082481384, 'surprised': 0.002943897619843483}","Yeah, Pumat, it is the Mighty Nein. Are you all right in there?"
MATT,01:57:59,01:58:02,disgust,"{'angry': 0.00949599128216505, 'calm': 0.001268699998036027, 'disgust': 0.9516838788986206, 'fearful': 0.008597525767982006, 'happy': 0.013335972093045712, 'sad': 0.01437497977167368, 'surprised': 0.0012428980553522706}","""Right, right. Yeah, come on in."""
MATT,01:58:02,01:58:18,fearful,"{'angry': 0.010558012872934341, 'calm': 0.013946090824902058, 'disgust': 0.25457337498664856, 'fearful': 0.3888747990131378, 'happy': 0.14922328293323517, 'sad': 0.17651547491550446, 'surprised': 0.0063089062459766865}","You hear, (clicks, squeaks) the door opens and Pumat's standing there, big dark circles under his eyes. ""Huh, well, could you give us just, like, 20 more minutes if you don't mind? We're real close."""
TALIESIN,01:58:18,01:58:26,disgust,"{'angry': 0.026993948966264725, 'calm': 0.001821233774535358, 'disgust': 0.9390988945960999, 'fearful': 0.003956829663366079, 'happy': 0.01998022571206093, 'sad': 0.006206865888088942, 'surprised': 0.0019419945310801268}","Oh yeah. Again, I'm so sorry, that entirely happened by accident. We just had the wrong conversation in front of the wrong people. And, oh god--"
MATT,01:58:26,01:58:48,happy,"{'angry': 0.033153384923934937, 'calm': 0.0057234507985413074, 'disgust': 0.17153620719909668, 'fearful': 0.04919752478599548, 'happy': 0.723042368888855, 'sad': 0.008416187018156052, 'surprised': 0.008930923417210579}","""Oh, don't apologize. I had no idea that this was under Assembly-specific intent. Next time if the contract falls under an Assembly member, please do not hesitate to let me know. There is a different spectrum of timelines under there, and would save me a lot of trouble."""
TALIESIN,01:58:48,01:58:52,disgust,"{'angry': 0.05600782111287117, 'calm': 0.17519620060920715, 'disgust': 0.6392202973365784, 'fearful': 0.01153037790209055, 'happy': 0.05570574849843979, 'sad': 0.059659894555807114, 'surprised': 0.0026796660386025906}",Definitely apologize for that. I'll pay attention to that next time. This is definitely on me. Good to know.
MATT,01:58:52,01:58:57,happy,"{'angry': 0.003949673380702734, 'calm': 0.0013594551710411906, 'disgust': 0.008880164474248886, 'fearful': 0.007728038355708122, 'happy': 0.9624232649803162, 'sad': 0.0006120901089161634, 'surprised': 0.015047353692352772}","""Greatly appreciated. All right, just 20 minutes, come on back."""
TALIESIN,01:58:57,01:58:58,disgust,"{'angry': 0.012363528832793236, 'calm': 0.0006530829705297947, 'disgust': 0.8626213669776917, 'fearful': 0.05971618369221687, 'happy': 0.012504464946687222, 'sad': 0.043811503797769547, 'surprised': 0.008329852484166622}",All right.
MATT,01:58:58,01:59:00,calm,"{'angry': 0.002020144835114479, 'calm': 0.6421204805374146, 'disgust': 0.004962485283613205, 'fearful': 0.022393885999917984, 'happy': 0.30306440591812134, 'sad': 0.022159604355692863, 'surprised': 0.0032789860852062702}",Closes the door again.
TALIESIN,01:59:00,01:59:03,disgust,"{'angry': 0.002872677519917488, 'calm': 0.0005069655599072576, 'disgust': 0.9772498607635498, 'fearful': 0.0028389673680067062, 'happy': 0.0025637750513851643, 'sad': 0.012065324001014233, 'surprised': 0.001902421354316175}","Oh, man."
TRAVIS,01:59:03,01:59:07,disgust,"{'angry': 0.008425729349255562, 'calm': 0.0015198523178696632, 'disgust': 0.8554156422615051, 'fearful': 0.052722472697496414, 'happy': 0.01757829263806343, 'sad': 0.06129514425992966, 'surprised': 0.00304282084107399}","Yeah, it's great."
ASHLEY,01:59:07,01:59:08,sad,"{'angry': 0.00025102452491410077, 'calm': 0.0014440572122111917, 'disgust': 0.022139688953757286, 'fearful': 0.01886576972901821, 'happy': 0.00017953553469851613, 'sad': 0.9555205702781677, 'surprised': 0.0015992734115570784}",(sighs)
LIAM,01:59:08,01:59:11,disgust,"{'angry': 0.001364170922897756, 'calm': 0.002319028601050377, 'disgust': 0.5314225554466248, 'fearful': 0.02858385629951954, 'happy': 0.00157036236487329, 'sad': 0.43317392468452454, 'surprised': 0.0015660864301025867}","Yeah, maybe not take advantage of that again in the future."
SAM,01:59:11,01:59:12,sad,"{'angry': 0.00014950742479413748, 'calm': 0.004169467370957136, 'disgust': 0.006536013912409544, 'fearful': 0.044204093515872955, 'happy': 0.00027885992312803864, 'sad': 0.9440041780471802, 'surprised': 0.0006579005275852978}",No. No.
MATT,01:59:12,01:59:22,happy,"{'angry': 0.014746307395398617, 'calm': 0.021709250286221504, 'disgust': 0.024403182789683342, 'fearful': 0.022934436798095703, 'happy': 0.9091311693191528, 'sad': 0.003741050139069557, 'surprised': 0.003334569977596402}","About 20 minutes of wandering the Pentamarket, there are numerous baked goods, snacks, small trinkets that can be picked up. It is an open market."
LAURA,01:59:22,01:59:25,sad,"{'angry': 0.0003163075598422438, 'calm': 0.004606092814356089, 'disgust': 0.05377659574151039, 'fearful': 0.0139260059222579, 'happy': 0.0003147236129734665, 'sad': 0.9261979460716248, 'surprised': 0.0008623736794106662}","Buy a lot of stuff and just put it in my bag, so I have it for the trip."
LAURA,01:59:25,01:59:27,happy,"{'angry': 0.0030043553560972214, 'calm': 0.0017042020335793495, 'disgust': 0.0026975939981639385, 'fearful': 0.005392472259700298, 'happy': 0.9398022294044495, 'sad': 0.0004256939282640815, 'surprised': 0.04697337746620178}",Lots of baked happiness.
MATT,01:59:27,01:59:33,happy,"{'angry': 0.04418577253818512, 'calm': 0.0027290869038552046, 'disgust': 0.013708467595279217, 'fearful': 0.0220319963991642, 'happy': 0.915074348449707, 'sad': 0.000653146649710834, 'surprised': 0.0016171896131709218}","Baked happiness, you got it. Plenty of baked happiness purchased. We'll say, put it about five gold of baked happiness, which is a lot."
LAURA,01:59:33,01:59:35,disgust,"{'angry': 0.006737812422215939, 'calm': 0.001390176941640675, 'disgust': 0.9639062285423279, 'fearful': 0.0043223341926932335, 'happy': 0.011058693751692772, 'sad': 0.011275004595518112, 'surprised': 0.001309661427512765}",That is a lot.
MATT,01:59:35,01:59:39,angry,"{'angry': 0.34364572167396545, 'calm': 0.1614276021718979, 'disgust': 0.3034142553806305, 'fearful': 0.010967866517603397, 'happy': 0.16466334462165833, 'sad': 0.013148210011422634, 'surprised': 0.002732954453676939}",Your little haversack is definitely plump full of happiness.
LAURA,01:59:39,01:59:41,disgust,"{'angry': 0.03373583033680916, 'calm': 0.012798105366528034, 'disgust': 0.4130640923976898, 'fearful': 0.2813601791858673, 'happy': 0.16696573793888092, 'sad': 0.08914601057767868, 'surprised': 0.002930113347247243}",Okay.
MATT,01:59:41,02:00:09,happy,"{'angry': 0.1383945494890213, 'calm': 0.0071577392518520355, 'disgust': 0.15250623226165771, 'fearful': 0.028063077479600906, 'happy': 0.6669514179229736, 'sad': 0.0034544665832072496, 'surprised': 0.0034725212026387453}","You come back. The door is now unlocked, though it is still closed. And as you enter the establishment you can see the interior lanterns are lit. Pumat Prime is sitting at the desk, he has a damp cloth pressed against his forehead and he's just wiping his brow. And the other Pumats are sitting in stools, just breathing heavily. And you see walking around the corner, Lady Vess DeRogna."
SAM,02:00:09,02:00:11,disgust,"{'angry': 0.01783866062760353, 'calm': 0.0032272732350975275, 'disgust': 0.7290627956390381, 'fearful': 0.02390030398964882, 'happy': 0.20652252435684204, 'sad': 0.01394501980394125, 'surprised': 0.005503340624272823}",(gasps)
MATT,02:00:11,02:00:21,calm,"{'angry': 0.001654967782087624, 'calm': 0.9162968397140503, 'disgust': 0.0029020020738244057, 'fearful': 0.0076835621148347855, 'happy': 0.05289211869239807, 'sad': 0.017581218853592873, 'surprised': 0.000989372143521905}","(as Vess) ""Ah, I see you have arrived to pick up your specific object. Well, we have managed to complete it, expedited, with a bit of aid."""
SAM,02:00:21,02:00:23,sad,"{'angry': 0.00048827764112502337, 'calm': 0.43418410420417786, 'disgust': 0.008835193701088428, 'fearful': 0.037671253085136414, 'happy': 0.005505475215613842, 'sad': 0.5123686194419861, 'surprised': 0.000947022286709398}",You helped?
MATT,02:00:23,02:00:26,happy,"{'angry': 0.002187439240515232, 'calm': 0.28075504302978516, 'disgust': 0.004624526482075453, 'fearful': 0.1168990507721901, 'happy': 0.5569266080856323, 'sad': 0.033118706196546555, 'surprised': 0.005488614086061716}",I did indeed. Otherwise it would not have gotten done.
SAM,02:00:26,02:00:28,sad,"{'angry': 0.0004788057995028794, 'calm': 0.0014231577515602112, 'disgust': 0.06761505454778671, 'fearful': 0.04406905546784401, 'happy': 0.0004506848636083305, 'sad': 0.8847157955169678, 'surprised': 0.0012474938994273543}",Wow!
MATT,02:00:28,02:01:14,happy,"{'angry': 0.08094087988138199, 'calm': 0.003671979298815131, 'disgust': 0.15039396286010742, 'fearful': 0.051768865436315536, 'happy': 0.703222393989563, 'sad': 0.004490588326007128, 'surprised': 0.005511248018592596}","""Present it, Pumat."" He's like, ""Ah, yeah, of course, sorry. Ready for you, I got your, if you don't mind there, Pumat."" He's like, ""Yeah, yeah, I'll be right back."" And he goes the corner and comes back and sets the finished breastplate onto the table. It looks beautiful and it even feels almost slightly lighter. The sheen and shimmer is there as your initial requested coloration was presented on it. You can see there are a number of additional new runes that are just faintly pressed into certain areas where the metal plates meet to even further reinforce the magical protection that it infers. So, whereas previously it was just a--"
TALIESIN,02:01:14,02:01:15,disgust,"{'angry': 0.03730122745037079, 'calm': 0.025409244000911713, 'disgust': 0.6833134889602661, 'fearful': 0.07522188872098923, 'happy': 0.09555091708898544, 'sad': 0.08152492344379425, 'surprised': 0.0016782758757472038}",It was a nothing.
MATT,02:01:15,02:01:16,happy,"{'angry': 0.0019728646147996187, 'calm': 0.2437189221382141, 'disgust': 0.004236691631376743, 'fearful': 0.02707214467227459, 'happy': 0.7083751559257507, 'sad': 0.010907481424510479, 'surprised': 0.003716779174283147}",It is now a breastplate plus one.
MATT,02:01:16,02:01:20,disgust,"{'angry': 0.03202347829937935, 'calm': 0.010212781839072704, 'disgust': 0.8180345296859741, 'fearful': 0.019012214615941048, 'happy': 0.09605959057807922, 'sad': 0.022801676765084267, 'surprised': 0.0018557095900177956}",Yeah.
TALIESIN,02:01:20,02:01:21,calm,"{'angry': 0.0012883374001830816, 'calm': 0.8664552569389343, 'disgust': 0.00843848567456007, 'fearful': 0.0016753373201936483, 'happy': 0.001000167801976204, 'sad': 0.12038946896791458, 'surprised': 0.0007529217982664704}",It's now a--?
TALIESIN,02:01:21,02:01:24,happy,"{'angry': 0.012381426058709621, 'calm': 0.10474289953708649, 'disgust': 0.19088338315486908, 'fearful': 0.16265571117401123, 'happy': 0.3913998603820801, 'sad': 0.13408610224723816, 'surprised': 0.003850569948554039}",All right.
SAM,02:01:24,02:01:27,happy,"{'angry': 0.0016731459181755781, 'calm': 0.10032213479280472, 'disgust': 0.0063988338224589825, 'fearful': 0.0429297536611557, 'happy': 0.7881137728691101, 'sad': 0.021989839151501656, 'surprised': 0.038572560995817184}",Amazing!
TALIESIN,02:01:27,02:01:30,disgust,"{'angry': 0.003091242164373398, 'calm': 0.0027861527632921934, 'disgust': 0.7907424569129944, 'fearful': 0.02585635893046856, 'happy': 0.0038971269968897104, 'sad': 0.17246705293655396, 'surprised': 0.0011596770491451025}","I really appreciate it, I really do."
MATT,02:01:30,02:01:58,happy,"{'angry': 0.0038671069778501987, 'calm': 0.003119715256616473, 'disgust': 0.00836799293756485, 'fearful': 0.08039205521345139, 'happy': 0.8955971598625183, 'sad': 0.002893065335229039, 'surprised': 0.005762857850641012}","(as Pumat) ""Respectfully, my pleasure, happy to do whatever we can to help the interests of the Empire and the Cerberus Assembly."" And Lady Vess goes, ""Of course. And your hard work, as always, will be remembered. Thank you, Pumat Sol."" (as Pumat) ""Yeah, no, it's our pleasure. Miss Lady. And good luck wherever you're going in a hurry."""
