speaker,start_time,end_time,emotion,scores,text
LAURA,00:17:08,00:17:14,disgust,"{'angry': 0.009713391773402691, 'calm': 0.0074781328439712524, 'disgust': 0.4339348375797272, 'fearful': 0.28082340955734253, 'happy': 0.06368538737297058, 'sad': 0.20078837871551514, 'surprised': 0.003576416987925768}","I mean, we've got to get started setting up for Traveler Con, you guys. We only have, like, six more days."
MARISHA,00:17:14,00:17:17,happy,"{'angry': 0.0159397441893816, 'calm': 0.0036766885314136744, 'disgust': 0.19816553592681885, 'fearful': 0.04522864148020744, 'happy': 0.7112902402877808, 'sad': 0.008959606289863586, 'surprised': 0.016739429906010628}",What do you need? Go ahead.
MARISHA,00:17:17,00:17:20,calm,"{'angry': 0.013753975741565228, 'calm': 0.8043001294136047, 'disgust': 0.06235061213374138, 'fearful': 0.011657974682748318, 'happy': 0.053073812276124954, 'sad': 0.05365094915032387, 'surprised': 0.0012125917710363865}",I have no plans.
TALIESIN,00:17:20,00:17:26,happy,"{'angry': 0.019030407071113586, 'calm': 0.01334011647850275, 'disgust': 0.10221303999423981, 'fearful': 0.014992233365774155, 'happy': 0.8393903970718384, 'sad': 0.004759510047733784, 'surprised': 0.006274329498410225}","Harder for you to give money, so I figured you can talk. You go first, I was very impressed."
TALIESIN,00:17:26,00:17:28,sad,"{'angry': 0.0013549970462918282, 'calm': 0.0038947234861552715, 'disgust': 0.30685800313949585, 'fearful': 0.04830801859498024, 'happy': 0.0018817242234945297, 'sad': 0.6365676522254944, 'surprised': 0.001134877442382276}","Yeah, go ahead."
MARISHA,00:17:28,00:17:31,disgust,"{'angry': 0.004528048913925886, 'calm': 0.000841441098600626, 'disgust': 0.9667137265205383, 'fearful': 0.005414889194071293, 'happy': 0.005071684718132019, 'sad': 0.01621372625231743, 'surprised': 0.0012164737563580275}",What do you need from us?
LAURA,00:17:31,00:17:45,disgust,"{'angry': 0.11617586016654968, 'calm': 0.12634076178073883, 'disgust': 0.569396436214447, 'fearful': 0.03193310275673866, 'happy': 0.09609273821115494, 'sad': 0.05809866264462471, 'surprised': 0.0019624934066087008}","Well... I mean, I think we probably need to build a stage, right? We need to have some sort of area where everyone can congregate, right?"
MARISHA,00:17:45,00:17:46,calm,"{'angry': 0.0005897103110328317, 'calm': 0.5205360054969788, 'disgust': 0.008821242488920689, 'fearful': 0.003228941932320595, 'happy': 0.0006673276075161994, 'sad': 0.4647153317928314, 'surprised': 0.0014415024779736996}",Sure.
LAURA,00:17:46,00:17:58,happy,"{'angry': 0.006521884351968765, 'calm': 0.0015661704819649458, 'disgust': 0.004448056221008301, 'fearful': 0.008914397098124027, 'happy': 0.6669966578483582, 'sad': 0.0008584644529037178, 'surprised': 0.3106944262981415}","So you can work on that. Something, you know, that people can do for fun, you know, so they're not bored, like, standing around. We don't want people getting in fights; they need to be distracted."
MARISHA,00:17:58,00:17:59,sad,"{'angry': 0.000311280251480639, 'calm': 0.2445712834596634, 'disgust': 0.004223048221319914, 'fearful': 0.00453415559604764, 'happy': 0.00028184265829622746, 'sad': 0.7447881102561951, 'surprised': 0.001290230662561953}",Fights are a lot of fun.
LAURA,00:17:59,00:18:00,surprised,"{'angry': 0.01039266400039196, 'calm': 0.0015308973379433155, 'disgust': 0.007163313217461109, 'fearful': 0.00384315918199718, 'happy': 0.21290330588817596, 'sad': 0.0010349178919568658, 'surprised': 0.7631316781044006}","Yeah, but--"
MARISHA,00:18:00,00:18:03,disgust,"{'angry': 0.023725397884845734, 'calm': 0.002648090710863471, 'disgust': 0.8024135231971741, 'fearful': 0.0783294290304184, 'happy': 0.04174826294183731, 'sad': 0.048465121537446976, 'surprised': 0.0026702131144702435}",We should make a fighting ring!
MARISHA,00:18:03,00:18:04,happy,"{'angry': 0.0011586936889216304, 'calm': 0.0014817160554230213, 'disgust': 0.0009354148060083389, 'fearful': 0.010364813730120659, 'happy': 0.9814139008522034, 'sad': 0.0002876599319279194, 'surprised': 0.004357710015028715}",Or a pit.
LAURA,00:18:04,00:18:10,happy,"{'angry': 0.005846766289323568, 'calm': 0.000906753062736243, 'disgust': 0.0022594258189201355, 'fearful': 0.06822727620601654, 'happy': 0.9200320839881897, 'sad': 0.0005139675922691822, 'surprised': 0.0022136967163532972}","Yeah, and we can make it in the shape of, like, a circle and we can throw some little balls in there and stuff."
LAURA,00:18:10,00:18:11,happy,"{'angry': 0.0011699569877237082, 'calm': 0.004191015847027302, 'disgust': 0.0012568167876452208, 'fearful': 0.02084667608141899, 'happy': 0.9702712297439575, 'sad': 0.0006503654294647276, 'surprised': 0.0016140209045261145}",Yeah.
SAM,00:18:11,00:18:19,happy,"{'angry': 0.003006483893841505, 'calm': 0.0033488215412944555, 'disgust': 0.007077599409967661, 'fearful': 0.03310723602771759, 'happy': 0.853711724281311, 'sad': 0.003133237361907959, 'surprised': 0.09661488980054855}","Does that thematically connect with-- I mean this is a religious pilgrimage, correct? I mean, does that--"
ASHLEY,00:18:19,00:18:20,sad,"{'angry': 0.00014776756870560348, 'calm': 0.004177502356469631, 'disgust': 0.02032359503209591, 'fearful': 0.03357085958123207, 'happy': 0.0004262901784386486, 'sad': 0.9406465888023376, 'surprised': 0.0007073880988173187}",I feel like chaos and mayhem--
LAURA,00:18:20,00:18:22,surprised,"{'angry': 0.0026843103114515543, 'calm': 0.0010614095954224467, 'disgust': 0.0021511795930564404, 'fearful': 0.0028271907940506935, 'happy': 0.0741100162267685, 'sad': 0.0010991337476298213, 'surprised': 0.9160667061805725}","Yeah, like, you know."
SAM,00:18:22,00:18:23,happy,"{'angry': 0.0021373683121055365, 'calm': 0.0042591276578605175, 'disgust': 0.0021474710665643215, 'fearful': 0.008493226021528244, 'happy': 0.8782445192337036, 'sad': 0.0010847183875739574, 'surprised': 0.1036335676908493}",Okay.
TALIESIN,00:18:23,00:18:25,happy,"{'angry': 0.0066705443896353245, 'calm': 0.23726989328861237, 'disgust': 0.008610216900706291, 'fearful': 0.011314468458294868, 'happy': 0.6508590579032898, 'sad': 0.010590934194624424, 'surprised': 0.07468490302562714}","Maybe, like, food fighting or something, I don't know."
LAURA,00:18:25,00:18:26,happy,"{'angry': 0.0011011480819433928, 'calm': 0.1265874058008194, 'disgust': 0.006965216714888811, 'fearful': 0.34333494305610657, 'happy': 0.378410667181015, 'sad': 0.12147260457277298, 'surprised': 0.022128039970993996}","Ooh, that's good, that's good."
TALIESIN,00:18:26,00:18:29,disgust,"{'angry': 0.029907042160630226, 'calm': 0.009989618323743343, 'disgust': 0.5533362627029419, 'fearful': 0.01663086749613285, 'happy': 0.1916252225637436, 'sad': 0.02431618794798851, 'surprised': 0.1741948276758194}","Like something you could throw at people, but it doesn't hurt too much."
TRAVIS,00:18:29,00:18:32,happy,"{'angry': 0.006897191982716322, 'calm': 0.037674278020858765, 'disgust': 0.003625249257311225, 'fearful': 0.004278161562979221, 'happy': 0.9399402737617493, 'sad': 0.000932763796299696, 'surprised': 0.006652012933045626}","It's like a little cafe, but you have to fight for your food while you're in there."
TALIESIN,00:18:32,00:18:33,happy,"{'angry': 0.005584539379924536, 'calm': 0.0015955722192302346, 'disgust': 0.011292758397758007, 'fearful': 0.024444008246064186, 'happy': 0.7506968379020691, 'sad': 0.002210859674960375, 'surprised': 0.20417550206184387}",That's pretty good.
LAURA,00:18:33,00:18:38,calm,"{'angry': 0.00303523032926023, 'calm': 0.8194872736930847, 'disgust': 0.0235783401876688, 'fearful': 0.013726695440709591, 'happy': 0.013594291172921658, 'sad': 0.12576478719711304, 'surprised': 0.0008133603841997683}","But like, not aggressively, just like pie fighting."
TALIESIN,00:18:38,00:18:41,happy,"{'angry': 0.039112940430641174, 'calm': 0.003152647987008095, 'disgust': 0.021314412355422974, 'fearful': 0.015709811821579933, 'happy': 0.7796202898025513, 'sad': 0.0017130753258243203, 'surprised': 0.13937684893608093}","Oh, maybe a big wall where people can draw stuff."
TRAVIS,00:18:41,00:18:44,happy,"{'angry': 0.0019228074233978987, 'calm': 0.002514201682060957, 'disgust': 0.0017612645169720054, 'fearful': 0.008374281227588654, 'happy': 0.8976558446884155, 'sad': 0.0007150019519031048, 'surprised': 0.08705656230449677}",(zooming) Pie fighting. (laughter)
LIAM,00:18:44,00:18:46,disgust,"{'angry': 0.03164979815483093, 'calm': 0.005869100335985422, 'disgust': 0.5876778960227966, 'fearful': 0.010653743520379066, 'happy': 0.34991252422332764, 'sad': 0.00683425460010767, 'surprised': 0.007402675226330757}",Where are we right now? Are we still in our digs?
MATT,00:18:46,00:18:49,disgust,"{'angry': 0.0020835227333009243, 'calm': 0.001942610484547913, 'disgust': 0.9072529077529907, 'fearful': 0.009451880119740963, 'happy': 0.004718846641480923, 'sad': 0.07256272435188293, 'surprised': 0.0019875727593898773}","You're still in Vilya's chambers right now, yeah."
MARISHA,00:18:49,00:18:58,disgust,"{'angry': 0.017742788419127464, 'calm': 0.0012244806857779622, 'disgust': 0.9623712301254272, 'fearful': 0.0029496268834918737, 'happy': 0.008285005576908588, 'sad': 0.006152620539069176, 'surprised': 0.0012742180842906237}","I guess, Jes, what's the overall goal? What is the culminating climactic event of Traveler Con? What are we aiming at?"
LAURA,00:18:58,00:19:15,happy,"{'angry': 0.0738786831498146, 'calm': 0.007918380200862885, 'disgust': 0.3007408380508423, 'fearful': 0.026552140712738037, 'happy': 0.5791769027709961, 'sad': 0.006604032590985298, 'surprised': 0.005129028111696243}","Ultimately, the goal-- and I need to talk to the Traveler about this because, you know, I'm having some thoughts. But-- Feel like Caduceus."
MARISHA,00:19:15,00:19:17,disgust,"{'angry': 0.05337114259600639, 'calm': 0.0018359834793955088, 'disgust': 0.9235542416572571, 'fearful': 0.0034119177144020796, 'happy': 0.011249535717070103, 'sad': 0.005153827369213104, 'surprised': 0.0014233416877686977}",You are sweating so much right now.
LAURA,00:19:17,00:19:19,disgust,"{'angry': 0.008391059003770351, 'calm': 0.00024692731676623225, 'disgust': 0.9671751260757446, 'fearful': 0.0023462793324142694, 'happy': 0.006575793027877808, 'sad': 0.003707841970026493, 'surprised': 0.011556913144886494}","No. Well, it's warm in here."
MARISHA,00:19:19,00:19:20,disgust,"{'angry': 0.0013423403725028038, 'calm': 0.0007502172375097871, 'disgust': 0.855333685874939, 'fearful': 0.012148785404860973, 'happy': 0.0012690129224210978, 'sad': 0.1263144612312317, 'surprised': 0.002841387642547488}","Yeah, but--"
MARISHA,00:19:20,00:19:22,sad,"{'angry': 0.0007090108701959252, 'calm': 0.0016812218818813562, 'disgust': 0.19290843605995178, 'fearful': 0.07773672789335251, 'happy': 0.0013551261508837342, 'sad': 0.7239471077919006, 'surprised': 0.0016622825060039759}",Yeah.
LAURA,00:19:22,00:19:57,happy,"{'angry': 0.011801759712398052, 'calm': 0.0006708473665639758, 'disgust': 0.0059665292501449585, 'fearful': 0.004387629218399525, 'happy': 0.9714257121086121, 'sad': 0.000159058952704072, 'surprised': 0.005588569678366184}","The ultimate, what we're trying to make people believe is that this Traveler has ascended, like he's beyond the gates and he's a god-y god-god now, and he's no longer going to be able to, like, be right next to everybody. He's as powerful as the Wild Mother or as the lightning guy or as, you know, this dragon or whatever the other gods are, I don't know. So he's got to be seen that way."
SAM,00:19:57,00:20:00,disgust,"{'angry': 0.42240291833877563, 'calm': 0.002103446051478386, 'disgust': 0.4788613021373749, 'fearful': 0.0063722096383571625, 'happy': 0.08478891104459763, 'sad': 0.0019799915608018637, 'surprised': 0.003491298295557499}",So the ascension rite is the main event?
LAURA,00:20:00,00:20:02,angry,"{'angry': 0.9184907078742981, 'calm': 0.0014164840104058385, 'disgust': 0.052602335810661316, 'fearful': 0.004707477521151304, 'happy': 0.02109244279563427, 'sad': 0.0006622113287448883, 'surprised': 0.0010283984011039138}","Yeah, that's the culmination of everything."
SAM,00:20:02,00:20:05,happy,"{'angry': 0.0036845626309514046, 'calm': 0.0011517602251842618, 'disgust': 0.0033328700810670853, 'fearful': 0.009404562413692474, 'happy': 0.9274401664733887, 'sad': 0.000524644972756505, 'surprised': 0.05446141958236694}","Okay, do you know where you'd like that to happen?"
LAURA,00:20:05,00:20:15,disgust,"{'angry': 0.07955167442560196, 'calm': 0.11570057272911072, 'disgust': 0.5932143330574036, 'fearful': 0.02174898236989975, 'happy': 0.14548204839229584, 'sad': 0.0420784130692482, 'surprised': 0.0022239384707063437}","Well, here's what I'm thinking we could maybe do. So we can't actually rite-- he can't actually ascend because he's not a god."
SAM,00:20:15,00:20:17,disgust,"{'angry': 0.009548934176564217, 'calm': 0.0013743974268436432, 'disgust': 0.8039061427116394, 'fearful': 0.07624699175357819, 'happy': 0.027001632377505302, 'sad': 0.06441131234169006, 'surprised': 0.017510654404759407}","Yeah, but he can shoot up into the sky or something."
LAURA,00:20:17,00:20:59,happy,"{'angry': 0.024135148152709007, 'calm': 0.0009000726277008653, 'disgust': 0.013688731007277966, 'fearful': 0.004310475662350655, 'happy': 0.9464177489280701, 'sad': 0.00025099070626311004, 'surprised': 0.010296683758497238}","He could shoot up into the sky. I don't know how grand it would be. You know, he can make himself look really really big, there's also that. I was thinking, what if we made people think that they saw the ascension, but they didn't actually. Like, what if I asked people, like, ""Hey guys, we need a few human sacrifices."" you know? What if, like, a few people volunteered for that? Maybe one of you guys would be one of the volunteers."
SAM,00:20:59,00:21:00,happy,"{'angry': 0.001789503381587565, 'calm': 0.0013388796942308545, 'disgust': 0.0013858210295438766, 'fearful': 0.005348062142729759, 'happy': 0.9718145728111267, 'sad': 0.00026938473456539214, 'surprised': 0.018053852021694183}",You're going to kill one of us?
SAM,00:21:00,00:21:01,happy,"{'angry': 0.0033549631480127573, 'calm': 0.0022792022209614515, 'disgust': 0.0017539740074425936, 'fearful': 0.004711554851382971, 'happy': 0.8654982447624207, 'sad': 0.00047265118337236345, 'surprised': 0.12192942202091217}",Okay.
LAURA,00:21:01,00:21:03,sad,"{'angry': 0.00029746515792794526, 'calm': 0.004499946720898151, 'disgust': 0.009883279912173748, 'fearful': 0.281526118516922, 'happy': 0.0015921724261716008, 'sad': 0.7014597654342651, 'surprised': 0.0007412598351947963}",Veth.
MATT,00:21:03,00:21:08,disgust,"{'angry': 0.0047307671047747135, 'calm': 0.0009752695914357901, 'disgust': 0.9233618974685669, 'fearful': 0.017774203792214394, 'happy': 0.015310797840356827, 'sad': 0.032484084367752075, 'surprised': 0.005363010801374912}","""This just got extremely interesting."" (exclaiming)"
MATT,00:21:08,00:21:31,angry,"{'angry': 0.735730767250061, 'calm': 0.003163837594911456, 'disgust': 0.0732266753911972, 'fearful': 0.016304170712828636, 'happy': 0.16766855120658875, 'sad': 0.0012019503628835082, 'surprised': 0.0027041626162827015}","As you both shift and you go to the source of the voices, in one of the darker corners of the chamber, where the heavy interior woodwork of the tree that has been kind of carved away, the shadow folds in there. The cloaked figure steps out, the hood back with the long, heavy curling batch of lion mane-like reddish-orange hair as the Traveler, Artagan, steps forward. ""Terribly sorry, I didn't mean to interrupt."""
LAURA,00:21:31,00:21:33,calm,"{'angry': 0.004983974155038595, 'calm': 0.850365161895752, 'disgust': 0.03646749258041382, 'fearful': 0.006166251376271248, 'happy': 0.028114518150687218, 'sad': 0.07137061655521393, 'surprised': 0.002532027196139097}",(squeaks)
MATT,00:21:33,00:21:38,happy,"{'angry': 0.005199952516704798, 'calm': 0.009373603388667107, 'disgust': 0.017145883291959763, 'fearful': 0.13030357658863068, 'happy': 0.7781621813774109, 'sad': 0.013726840727031231, 'surprised': 0.04608795419335365}","""I had a moment thought I'd come in and see how things are going on."""
LAURA,00:21:38,00:21:41,disgust,"{'angry': 0.01230522058904171, 'calm': 0.0016623663250356913, 'disgust': 0.8675135374069214, 'fearful': 0.029479317367076874, 'happy': 0.0598057359457016, 'sad': 0.02290007472038269, 'surprised': 0.0063337464816868305}",I run over and I give him a hug.
MATT,00:21:41,00:21:44,surprised,"{'angry': 0.005508867092430592, 'calm': 0.0016390829114243388, 'disgust': 0.005406799726188183, 'fearful': 0.01254583615809679, 'happy': 0.3844721019268036, 'sad': 0.0017594397068023682, 'surprised': 0.5886678695678711}","""Jester! Are you excited? I'm excited."""
LAURA,00:21:44,00:21:49,fearful,"{'angry': 0.0013095176545903087, 'calm': 0.018790090456604958, 'disgust': 0.0035976192448288202, 'fearful': 0.7816218733787537, 'happy': 0.15180207788944244, 'sad': 0.0401991568505764, 'surprised': 0.0026796574238687754}","Yes, yes. So did you hear what I was saying about human sacrifice?"
MATT,00:21:49,00:21:52,happy,"{'angry': 0.0030276491306722164, 'calm': 0.0017180099384859204, 'disgust': 0.0015342419501394033, 'fearful': 0.0034774872474372387, 'happy': 0.9836868643760681, 'sad': 0.00017295649740844965, 'surprised': 0.006382745690643787}","""That's about as much as I got and I'm very interested to hear how this has going to work."""
MATT,00:21:52,00:21:55,happy,"{'angry': 0.005695322062820196, 'calm': 0.005562753416597843, 'disgust': 0.0055564651265740395, 'fearful': 0.009338248521089554, 'happy': 0.715915322303772, 'sad': 0.001899522845633328, 'surprised': 0.25603240728378296}","""Mm-hmm."""
LAURA,00:21:55,00:22:00,happy,"{'angry': 0.14499430358409882, 'calm': 0.11979436874389648, 'disgust': 0.06328103691339493, 'fearful': 0.009912261739373207, 'happy': 0.6560236811637878, 'sad': 0.0037356754764914513, 'surprised': 0.0022586325649172068}","We take the volunteers, we drag them off to, like, the volcano or something--"
MATT,00:22:00,00:22:01,sad,"{'angry': 0.00027232011780142784, 'calm': 0.0013292779913172126, 'disgust': 0.02301701530814171, 'fearful': 0.0365135483443737, 'happy': 0.00025586888659745455, 'sad': 0.9373565316200256, 'surprised': 0.0012554064160212874}","""Ooh."""
LAURA,00:22:01,00:22:08,angry,"{'angry': 0.457467645406723, 'calm': 0.19699490070343018, 'disgust': 0.21708737313747406, 'fearful': 0.008301129564642906, 'happy': 0.10612992197275162, 'sad': 0.011057266965508461, 'surprised': 0.002961793215945363}","-- and then we tell them they have to be separated so we can cleanse them or some shit like that, I don't know. However you prepare people for sacrifice."
MATT,00:22:08,00:22:10,happy,"{'angry': 0.002212708117440343, 'calm': 0.0028211544267833233, 'disgust': 0.0023949334863573313, 'fearful': 0.0074761598370969296, 'happy': 0.8955416083335876, 'sad': 0.0008272770210169256, 'surprised': 0.08872616291046143}","""I like it."""
LAURA,00:22:10,00:22:14,happy,"{'angry': 0.018091091886162758, 'calm': 0.0007884944789111614, 'disgust': 0.004047492519021034, 'fearful': 0.006656917743384838, 'happy': 0.9687703847885132, 'sad': 0.00012810972111765295, 'surprised': 0.0015175623120740056}",And then we alter their memories.
SAM,00:22:14,00:22:16,fearful,"{'angry': 0.0028463664930313826, 'calm': 0.0012730654561892152, 'disgust': 0.001770258997566998, 'fearful': 0.8997858166694641, 'happy': 0.0878838524222374, 'sad': 0.005235329270362854, 'surprised': 0.0012053244281560183}",Who can do that?
SAM,00:22:16,00:22:20,happy,"{'angry': 0.010190359316766262, 'calm': 0.0008137279655784369, 'disgust': 0.005526004359126091, 'fearful': 0.10138336569070816, 'happy': 0.8775185346603394, 'sad': 0.0008973739459179342, 'surprised': 0.0036705955862998962}","Have you done that before? Oh, yes."
LAURA,00:22:20,00:22:23,fearful,"{'angry': 0.0013742578448727727, 'calm': 0.00135649717412889, 'disgust': 0.0017581871943548322, 'fearful': 0.9211074113845825, 'happy': 0.0639985129237175, 'sad': 0.008698517456650734, 'surprised': 0.0017066068248823285}",We change their memories and I bet you can do it too.
MATT,00:22:23,00:22:25,sad,"{'angry': 0.0012049083597958088, 'calm': 0.027293140068650246, 'disgust': 0.09669872373342514, 'fearful': 0.07934056222438812, 'happy': 0.004335290286689997, 'sad': 0.7903810143470764, 'surprised': 0.0007463103975169361}","""I've altered a few memories in my time."""
LAURA,00:22:25,00:22:44,happy,"{'angry': 0.2620222866535187, 'calm': 0.0012283442774787545, 'disgust': 0.038490135222673416, 'fearful': 0.009428597055375576, 'happy': 0.6836293339729309, 'sad': 0.00036952138179913163, 'surprised': 0.0048317802138626575}","You're the one who taught me how to do it. So we alter their memories and make them think that they were sacrificed and that they saw-- they were brought back to life, watching you ascend into the heavens."
SAM,00:22:44,00:22:50,happy,"{'angry': 0.02579190768301487, 'calm': 0.05857643857598305, 'disgust': 0.06107382848858833, 'fearful': 0.029239876195788383, 'happy': 0.8091261386871338, 'sad': 0.009876472875475883, 'surprised': 0.0063153658993542194}","So not just the sacrifice, but this act brought them back to life."
LAURA,00:22:50,00:23:13,angry,"{'angry': 0.8233640193939209, 'calm': 0.0019383146427571774, 'disgust': 0.030004695057868958, 'fearful': 0.06068214401602745, 'happy': 0.08113858848810196, 'sad': 0.0015072837704792619, 'surprised': 0.0013649770990014076}","Yeah. So we can do it two ways. Like what if, one, we don't actually make them think that they were sacrificed. We could make it be like, ""Just kidding, we just want to see who really loved the Traveler, as a present for really loving him, you get to see the Ascension."" There's that one, or we can make them think that they really died."
