speaker,start_time,end_time,emotion,scores,text
MARISHA,01:14:03,01:14:09,Anger,"{'Anger': 0.6516063213348389, 'Calm': 0.004066393710672855, 'Disgust': 0.3023790121078491, 'Fear': 0.0035973191261291504, 'Happy': 0.027253447100520134, 'Neutral': 0.0026560660917311907, 'Sad': 0.0015314077027142048, 'Surprised': 0.006909962743520737}","All right, Caduceus, if something goes wrong, pull on the rope twice, and we'll yank you up."
TALIESIN,01:14:09,01:14:16,Happy,"{'Anger': 0.005742781795561314, 'Calm': 0.002122091595083475, 'Disgust': 0.019931597635149956, 'Fear': 0.020733408629894257, 'Happy': 0.9390632510185242, 'Neutral': 0.004982078913599253, 'Sad': 0.00394092733040452, 'Surprised': 0.0034838810097426176}","Can I speak underwater, out of curiosity, with-- can I speak underwater with this, with Breathe Underwater?"
MATT,01:14:16,01:14:18,Disgust,"{'Anger': 0.005673427600413561, 'Calm': 0.0028233539778739214, 'Disgust': 0.9272474050521851, 'Fear': 0.004404951818287373, 'Happy': 0.0432392880320549, 'Neutral': 0.004637366626411676, 'Sad': 0.008084718137979507, 'Surprised': 0.00388938095420599}","We've said that's allowed, yeah."
TALIESIN,01:14:18,01:14:20,Disgust,"{'Anger': 0.02378031797707081, 'Calm': 0.0015611941926181316, 'Disgust': 0.9473873376846313, 'Fear': 0.002381318947300315, 'Happy': 0.016012176871299744, 'Neutral': 0.003642523428425193, 'Sad': 0.003903342643752694, 'Surprised': 0.0013317520497366786}","All right, going for it, bang."
LAURA,01:14:20,01:14:22,Happy,"{'Anger': 0.0037227512802928686, 'Calm': 0.0015258403727784753, 'Disgust': 0.008578425273299217, 'Fear': 0.009918791241943836, 'Happy': 0.9658279418945312, 'Neutral': 0.0059943716041743755, 'Sad': 0.0027210204862058163, 'Surprised': 0.0017107663443312049}",Woo!
TALIESIN,01:14:22,01:14:23,Surprised,"{'Anger': 0.3077051341533661, 'Calm': 0.018765339627861977, 'Disgust': 0.11354342848062515, 'Fear': 0.003020017873495817, 'Happy': 0.006602575071156025, 'Neutral': 0.002838263288140297, 'Sad': 0.0017397284973412752, 'Surprised': 0.5457854866981506}",Yep!
MATT,01:14:23,01:14:36,Anger,"{'Anger': 0.7923637628555298, 'Calm': 0.004156022798269987, 'Disgust': 0.14811483025550842, 'Fear': 0.002793833613395691, 'Happy': 0.04006468877196312, 'Neutral': 0.0031249462626874447, 'Sad': 0.0010247445898130536, 'Surprised': 0.008357184939086437}","You leap, and you break the surface of the water. I need you to make another perception check, because you are-- this is not your trained vision on a creature. This is you leaping off a boat, into the surf, and then trying to reengage your position and trying to find it beneath the water, where it's super murky."
TALIESIN,01:14:36,01:14:37,Disgust,"{'Anger': 0.06563270837068558, 'Calm': 0.0028342069126665592, 'Disgust': 0.9005021452903748, 'Fear': 0.0026521640829741955, 'Happy': 0.015797153115272522, 'Neutral': 0.003939365036785603, 'Sad': 0.004371299408376217, 'Surprised': 0.00427100108936429}",29!
SAM,01:14:37,01:14:38,Sad,"{'Anger': 0.00016559487266931683, 'Calm': 0.004971188027411699, 'Disgust': 0.0043497574515640736, 'Fear': 0.02096571773290634, 'Happy': 0.0005172339151613414, 'Neutral': 0.002924201777204871, 'Sad': 0.964821994304657, 'Surprised': 0.0012844125740230083}",Whoa!
MATT,01:14:38,01:14:42,Happy,"{'Anger': 0.0032585221342742443, 'Calm': 0.001450578449293971, 'Disgust': 0.0034631043672561646, 'Fear': 0.009399869479238987, 'Happy': 0.9750135540962219, 'Neutral': 0.003069576108828187, 'Sad': 0.001112093566916883, 'Surprised': 0.003232706570997834}","You do manage to still see it. You still manage to see it, you motherfucker."
SAM,01:14:42,01:14:44,Happy,"{'Anger': 0.003324417630210519, 'Calm': 0.001672402722761035, 'Disgust': 0.004681440535932779, 'Fear': 0.01243099756538868, 'Happy': 0.9693692922592163, 'Neutral': 0.0025424661580473185, 'Sad': 0.001346279983408749, 'Surprised': 0.0046326820738613605}",Aqua cow!
LIAM,01:14:44,01:14:45,Disgust,"{'Anger': 0.0023824565578252077, 'Calm': 0.0012589955003932118, 'Disgust': 0.9587529301643372, 'Fear': 0.007311733439564705, 'Happy': 0.005052513442933559, 'Neutral': 0.002347138710319996, 'Sad': 0.02175275608897209, 'Surprised': 0.0011413961183279753}",Manatee.
MATT,01:14:45,01:14:47,Disgust,"{'Anger': 0.17590689659118652, 'Calm': 0.005663948133587837, 'Disgust': 0.6074197888374329, 'Fear': 0.018663080409169197, 'Happy': 0.13296233117580414, 'Neutral': 0.035077039152383804, 'Sad': 0.0208907313644886, 'Surprised': 0.0034160602372139692}","All right, the save on that is--"
TALIESIN,01:14:47,01:14:49,Disgust,"{'Anger': 0.003796406090259552, 'Calm': 0.0021429432090371847, 'Disgust': 0.9408861398696899, 'Fear': 0.004746211227029562, 'Happy': 0.0033263845834881067, 'Neutral': 0.005811687093228102, 'Sad': 0.03760576248168945, 'Surprised': 0.0016843630000948906}",Is a charisma 17.
MATT,01:14:49,01:14:52,Happy,"{'Anger': 0.004022690467536449, 'Calm': 0.0018227110849693418, 'Disgust': 0.009968183003365993, 'Fear': 0.008411676622927189, 'Happy': 0.9666900038719177, 'Neutral': 0.003487607231363654, 'Sad': 0.0016529939603060484, 'Surprised': 0.003944193944334984}","Charisma 17. No, that is a 10. Bane is a success."
TALIESIN,01:14:52,01:14:56,Disgust,"{'Anger': 0.025690576061606407, 'Calm': 0.0025039382744580507, 'Disgust': 0.9152114987373352, 'Fear': 0.0026156110689044, 'Happy': 0.04313857480883598, 'Neutral': 0.0035032902378588915, 'Sad': 0.0031574100721627474, 'Surprised': 0.004179120529443026}","Now I pop back up, and I start-- I'm reeling myself back in."
TALIESIN,01:14:56,01:14:58,Surprised,"{'Anger': 0.0072381217032670975, 'Calm': 0.013998966664075851, 'Disgust': 0.0074867140501737595, 'Fear': 0.012294713407754898, 'Happy': 0.07719817012548447, 'Neutral': 0.0038241930305957794, 'Sad': 0.0027610997203737497, 'Surprised': 0.8751979470252991}",All yours!
SAM,01:14:58,01:14:59,Disgust,"{'Anger': 0.00355406547896564, 'Calm': 0.002387208864092827, 'Disgust': 0.9119613170623779, 'Fear': 0.028012443333864212, 'Happy': 0.020836470648646355, 'Neutral': 0.0019672249909490347, 'Sad': 0.026467613875865936, 'Surprised': 0.00481374328956008}","What does Bane do, what does Bane do?"
TALIESIN,01:14:59,01:15:02,Disgust,"{'Anger': 0.010426185093820095, 'Calm': 0.00467250682413578, 'Disgust': 0.8280878067016602, 'Fear': 0.00701224384829402, 'Happy': 0.12550035119056702, 'Neutral': 0.005616695154458284, 'Sad': 0.007787248119711876, 'Surprised': 0.010896977968513966}",d4 against saves and attacks.
SAM,01:15:02,01:15:03,Fear,"{'Anger': 0.0013044379884377122, 'Calm': 0.0018584693316370249, 'Disgust': 0.00905765499919653, 'Fear': 0.6808750033378601, 'Happy': 0.2697778046131134, 'Neutral': 0.003434549318626523, 'Sad': 0.029870467260479927, 'Surprised': 0.0038216577377170324}","Okay, okay, okay."
LAURA,01:15:03,01:15:04,Happy,"{'Anger': 0.003338194452226162, 'Calm': 0.002012795303016901, 'Disgust': 0.009655476547777653, 'Fear': 0.00924627110362053, 'Happy': 0.9634702801704407, 'Neutral': 0.00572892976924777, 'Sad': 0.0022165647242218256, 'Surprised': 0.004331472795456648}","So, Caleb."
LIAM,01:15:04,01:15:08,Happy,"{'Anger': 0.008916647173464298, 'Calm': 0.0033354603219777346, 'Disgust': 0.06445124745368958, 'Fear': 0.013448514975607395, 'Happy': 0.8915754556655884, 'Neutral': 0.004364571999758482, 'Sad': 0.003679143264889717, 'Surprised': 0.010228969156742096}",I'm going to Polymorph wisdom of the turtle.
LIAM,01:15:08,01:15:09,Happy,"{'Anger': 0.041013382375240326, 'Calm': 0.0018212911672890186, 'Disgust': 0.0058048260398209095, 'Fear': 0.0070925080217421055, 'Happy': 0.93030846118927, 'Neutral': 0.008505191653966904, 'Sad': 0.0005571107612922788, 'Surprised': 0.004897284787148237}",Oh.
MATT,01:15:09,01:15:11,Happy,"{'Anger': 0.014960012398660183, 'Calm': 0.0015116160502657294, 'Disgust': 0.007481344044208527, 'Fear': 0.013342427089810371, 'Happy': 0.95509934425354, 'Neutral': 0.002114411210641265, 'Sad': 0.0008113351068459451, 'Surprised': 0.004679560661315918}",Make a perception check to see if you can try and peer beneath water.
LAURA,01:15:11,01:15:14,Happy,"{'Anger': 0.004484070464968681, 'Calm': 0.0020679677836596966, 'Disgust': 0.012178185395896435, 'Fear': 0.015756137669086456, 'Happy': 0.9543319940567017, 'Neutral': 0.0026082892436534166, 'Sad': 0.0019757694099098444, 'Surprised': 0.0065976413898169994}",But Caduceus is pointing out where it was.
ASHLEY,01:15:14,01:15:15,Happy,"{'Anger': 0.003979518543928862, 'Calm': 0.002090750727802515, 'Disgust': 0.01178181916475296, 'Fear': 0.013662419281899929, 'Happy': 0.9576236605644226, 'Neutral': 0.0032463627867400646, 'Sad': 0.0022254090290516615, 'Surprised': 0.005390107166022062}",I hold his belt.
MATT,01:15:15,01:15:21,Happy,"{'Anger': 0.018599700182676315, 'Calm': 0.004873746540397406, 'Disgust': 0.1814911812543869, 'Fear': 0.0255585964769125, 'Happy': 0.7347665429115295, 'Neutral': 0.0036524406168609858, 'Sad': 0.004526873119175434, 'Surprised': 0.02653084695339203}","So you guys are all now-- now the three of you, you guys follow Caduceus, hit the water, splash up, and you grab the rope, and you're skidding."
TRAVIS,01:15:21,01:15:24,Happy,"{'Anger': 0.00722727132961154, 'Calm': 0.020387038588523865, 'Disgust': 0.17094038426876068, 'Fear': 0.13435472548007965, 'Happy': 0.3832668662071228, 'Neutral': 0.0068801399320364, 'Sad': 0.03960505127906799, 'Surprised': 0.2373386174440384}",How's it going back there?
LAURA,01:15:24,01:15:26,Disgust,"{'Anger': 0.00792550016194582, 'Calm': 0.008474264293909073, 'Disgust': 0.529977560043335, 'Fear': 0.023833682760596275, 'Happy': 0.38064149022102356, 'Neutral': 0.008301050402224064, 'Sad': 0.023808181285858154, 'Surprised': 0.017038360238075256}",This is really fun.
TALIESIN,01:15:26,01:15:29,Disgust,"{'Anger': 0.004616869613528252, 'Calm': 0.0032610343769192696, 'Disgust': 0.8333003520965576, 'Fear': 0.035163357853889465, 'Happy': 0.04619521275162697, 'Neutral': 0.004422078374773264, 'Sad': 0.06989425420761108, 'Surprised': 0.0031468388624489307}",I'm trying to walk through the water to tell them where.
MATT,01:15:29,01:15:43,Happy,"{'Anger': 0.004063298925757408, 'Calm': 0.002093283925205469, 'Disgust': 0.012996046803891659, 'Fear': 0.01813819818198681, 'Happy': 0.9516035318374634, 'Neutral': 0.002991898451000452, 'Sad': 0.002768588485196233, 'Surprised': 0.005345235113054514}","Okay, because this is a lot of unique physicality, that you are not really familiar with, necessarily, can I have each of you guys just make a general dexterity saving throw, for me."
LAURA,01:15:43,01:15:45,Sad,"{'Anger': 0.00031922757625579834, 'Calm': 0.004430054221302271, 'Disgust': 0.026984935626387596, 'Fear': 0.063712477684021, 'Happy': 0.0027529022190719843, 'Neutral': 0.0025886993389576674, 'Sad': 0.8974510431289673, 'Surprised': 0.0017606824403628707}",Sure.
MATT,01:15:45,01:15:49,Anger,"{'Anger': 0.9778919219970703, 'Calm': 0.0019443676574155688, 'Disgust': 0.009742378257215023, 'Fear': 0.0010322219459339976, 'Happy': 0.003984666895121336, 'Neutral': 0.0008180677541531622, 'Sad': 0.00020831769506912678, 'Surprised': 0.004378060344606638}","This is your attempt to-- while you can walk on water, you're being dragged by a boat on a rope."
SAM,01:15:49,01:15:52,Happy,"{'Anger': 0.007174524012953043, 'Calm': 0.007887015119194984, 'Disgust': 0.008287794888019562, 'Fear': 0.11989324539899826, 'Happy': 0.6500008702278137, 'Neutral': 0.0030678226612508297, 'Sad': 0.0040348004549741745, 'Surprised': 0.19965393841266632}","Ooh, while you're back there, could you do that--"
"TRAVIS, SAM",01:15:52,01:15:54,Sad,"{'Anger': 0.00013317028060555458, 'Calm': 0.004714345559477806, 'Disgust': 0.0034744117874652147, 'Fear': 0.0125868646427989, 'Happy': 0.00042425625724717975, 'Neutral': 0.004542360082268715, 'Sad': 0.9730615615844727, 'Surprised': 0.0010630497708916664}",(groaning)
LIAM,01:15:54,01:15:56,Fear,"{'Anger': 0.00413055345416069, 'Calm': 0.0009266947163268924, 'Disgust': 0.010224706493318081, 'Fear': 0.9429723024368286, 'Happy': 0.028378507122397423, 'Neutral': 0.0010294325184077024, 'Sad': 0.00994750764220953, 'Surprised': 0.002390324603766203}",What good is Walk on Water?
MATT,01:15:56,01:16:00,Happy,"{'Anger': 0.011028910987079144, 'Calm': 0.0013158570509403944, 'Disgust': 0.0034357395488768816, 'Fear': 0.009601004421710968, 'Happy': 0.9688791632652283, 'Neutral': 0.0016299658454954624, 'Sad': 0.0005039019742980599, 'Surprised': 0.0036055739037692547}","Well, the good news is you don't sink. But you do stone skip a bit."
TRAVIS,01:16:00,01:16:01,Sad,"{'Anger': 0.0005187318311072886, 'Calm': 0.003861159086227417, 'Disgust': 0.1006118655204773, 'Fear': 0.057485826313495636, 'Happy': 0.003334048669785261, 'Neutral': 0.0031518940813839436, 'Sad': 0.8293213844299316, 'Surprised': 0.0017151659121736884}",(thumps)
LIAM,01:16:01,01:16:02,Happy,"{'Anger': 0.002150083426386118, 'Calm': 0.0018023985903710127, 'Disgust': 0.003285402664914727, 'Fear': 0.06486067920923233, 'Happy': 0.9154449105262756, 'Neutral': 0.0033693076111376286, 'Sad': 0.003248063614591956, 'Surprised': 0.0058391704224050045}",That's on brand.
MATT,01:16:02,01:16:04,Happy,"{'Anger': 0.038362421095371246, 'Calm': 0.0025661555118858814, 'Disgust': 0.032849639654159546, 'Fear': 0.04107505455613136, 'Happy': 0.8642347455024719, 'Neutral': 0.0014444546541199088, 'Sad': 0.001666191965341568, 'Surprised': 0.017801351845264435}",You haven't let go of the rope. But you are-- (crashing).
LIAM,01:16:04,01:16:06,Disgust,"{'Anger': 0.00341723277233541, 'Calm': 0.001359098358079791, 'Disgust': 0.9794926047325134, 'Fear': 0.0019258742686361074, 'Happy': 0.0027487725019454956, 'Neutral': 0.0026863201055675745, 'Sad': 0.007083963602781296, 'Surprised': 0.0012861023424193263}",Sure.
TALIESIN,01:16:06,01:16:07,Disgust,"{'Anger': 0.003848501481115818, 'Calm': 0.003146255621686578, 'Disgust': 0.8796694874763489, 'Fear': 0.02953460067510605, 'Happy': 0.026408744975924492, 'Neutral': 0.002908478956669569, 'Sad': 0.04951964691281319, 'Surprised': 0.004964201711118221}","I assume we're tied to the ropes, anyway."
LAURA,01:16:07,01:16:10,Happy,"{'Anger': 0.00513340113684535, 'Calm': 0.005232317838817835, 'Disgust': 0.10565875470638275, 'Fear': 0.07531493157148361, 'Happy': 0.7675563097000122, 'Neutral': 0.004210215527564287, 'Sad': 0.021172434091567993, 'Surprised': 0.015721650794148445}",You got water up your butt.
MATT,01:16:10,01:16:12,Happy,"{'Anger': 0.005417643114924431, 'Calm': 0.002427132334560156, 'Disgust': 0.00509848864749074, 'Fear': 0.014592127874493599, 'Happy': 0.9542789459228516, 'Neutral': 0.0032488114666193724, 'Sad': 0.0011914462083950639, 'Surprised': 0.01374552771449089}",You do take seven points of bludgeoning damage in the process.
MATT,01:16:12,01:16:17,Happy,"{'Anger': 0.011151580139994621, 'Calm': 0.0022026370279490948, 'Disgust': 0.006571458652615547, 'Fear': 0.006350371055305004, 'Happy': 0.9618605375289917, 'Neutral': 0.0035068474244326353, 'Sad': 0.0008087504538707435, 'Surprised': 0.007547775283455849}","Seven point of bludgeoning damage. And you are currently unable to cast a spell this round, because you cannot concentrate."
ASHLEY,01:16:17,01:16:18,Disgust,"{'Anger': 0.002240475034341216, 'Calm': 0.006735834293067455, 'Disgust': 0.8863329887390137, 'Fear': 0.007760549895465374, 'Happy': 0.0031698301900178194, 'Neutral': 0.004701415076851845, 'Sad': 0.0797424465417862, 'Surprised': 0.009316484443843365}",Oh no!
LIAM,01:16:18,01:16:20,Disgust,"{'Anger': 0.001547103631310165, 'Calm': 0.0022293729707598686, 'Disgust': 0.9379851222038269, 'Fear': 0.006548603530973196, 'Happy': 0.003779034363105893, 'Neutral': 0.002891857409849763, 'Sad': 0.043279778212308884, 'Surprised': 0.001738947699777782}","Get it, Jester."
MATT,01:16:20,01:16:21,Happy,"{'Anger': 0.004652910865843296, 'Calm': 0.0029875782784074545, 'Disgust': 0.0040593938902020454, 'Fear': 0.015483787283301353, 'Happy': 0.9468331933021545, 'Neutral': 0.003142313100397587, 'Sad': 0.0012298424262553453, 'Surprised': 0.02161085233092308}","Jester, what'd you roll?"
LAURA,01:16:21,01:16:22,Disgust,"{'Anger': 0.0048123495653271675, 'Calm': 0.006923973094671965, 'Disgust': 0.3178403675556183, 'Fear': 0.10027708858251572, 'Happy': 0.21602344512939453, 'Neutral': 0.043446727097034454, 'Sad': 0.3062054216861725, 'Surprised': 0.004470644984394312}",I rolled 20.
SAM,01:16:22,01:16:32,Fear,"{'Anger': 0.000972180045209825, 'Calm': 0.001262465724721551, 'Disgust': 0.003211067058146, 'Fear': 0.9528188705444336, 'Happy': 0.004767416510730982, 'Neutral': 0.0013729581842198968, 'Sad': 0.03355858102440834, 'Surprised': 0.0020365160889923573}","Why don't you try that thing where two of you are standing up and one of you is on their shoulders, sort of like a pyramid thing? (laughter)"
TRAVIS,01:16:32,01:16:33,Fear,"{'Anger': 0.0026283073239028454, 'Calm': 0.003823105478659272, 'Disgust': 0.05432293191552162, 'Fear': 0.4662855863571167, 'Happy': 0.38098281621932983, 'Neutral': 0.004833943676203489, 'Sad': 0.07963206619024277, 'Surprised': 0.007491204421967268}",Jaws II.
LAURA,01:16:33,01:16:37,Sad,"{'Anger': 0.00193778146058321, 'Calm': 0.00600499426946044, 'Disgust': 0.11496050655841827, 'Fear': 0.33196011185646057, 'Happy': 0.02159232832491398, 'Neutral': 0.007462649140506983, 'Sad': 0.5112278461456299, 'Surprised': 0.00485373055562377}","I have an important question about spells, which I feel like I would already know."
MATT,01:16:37,01:16:38,Disgust,"{'Anger': 0.0023207291960716248, 'Calm': 0.0029568676836788654, 'Disgust': 0.9317272901535034, 'Fear': 0.005735791753977537, 'Happy': 0.008926937356591225, 'Neutral': 0.00560377212241292, 'Sad': 0.04086855798959732, 'Surprised': 0.0018600710900500417}","Sure, what's your question?"
TRAVIS,01:16:38,01:16:40,Fear,"{'Anger': 0.0010901640634983778, 'Calm': 0.0008636516286060214, 'Disgust': 0.0026417484041303396, 'Fear': 0.9502285122871399, 'Happy': 0.0315733328461647, 'Neutral': 0.0015179590554907918, 'Sad': 0.009994524531066418, 'Surprised': 0.0020899565424770117}",But it's been three months.
LAURA,01:16:40,01:16:50,Happy,"{'Anger': 0.005917280446738005, 'Calm': 0.0022147982381284237, 'Disgust': 0.015784651041030884, 'Fear': 0.013746226206421852, 'Happy': 0.9507591724395752, 'Neutral': 0.0026101418770849705, 'Sad': 0.001761225052177906, 'Surprised': 0.007206557784229517}","If I am doing a concentration spell, and I'm holding it, and I try to do another spell, and it doesn't succeed, does the concentration still hold from the previous one?"
LAURA,01:16:50,01:16:51,Happy,"{'Anger': 0.11255320906639099, 'Calm': 0.0022962000221014023, 'Disgust': 0.11487599462270737, 'Fear': 0.018751543015241623, 'Happy': 0.7273103594779968, 'Neutral': 0.017336351796984673, 'Sad': 0.0055579813197255135, 'Surprised': 0.0013184270355850458}",It drops.
LIAM,01:16:51,01:16:52,Happy,"{'Anger': 0.003894958645105362, 'Calm': 0.0036212834529578686, 'Disgust': 0.05883804336190224, 'Fear': 0.060684315860271454, 'Happy': 0.5505563616752625, 'Neutral': 0.23262213170528412, 'Sad': 0.0882425457239151, 'Surprised': 0.0015403222059831023}",You're giving it up.
LAURA,01:16:52,01:16:56,Happy,"{'Anger': 0.0034353425726294518, 'Calm': 0.001369139994494617, 'Disgust': 0.0030013753566890955, 'Fear': 0.0247042216360569, 'Happy': 0.9602950215339661, 'Neutral': 0.0020223120227456093, 'Sad': 0.0011733490973711014, 'Surprised': 0.00399926258251071}","Okay, so here's the thing. If I try to do this Polymorph and it doesn't succeed--"
"TRAVIS, TALIESIN",01:16:56,01:16:58,Sad,"{'Anger': 0.00039312581066042185, 'Calm': 0.004673429299145937, 'Disgust': 0.0429716520011425, 'Fear': 0.049486689269542694, 'Happy': 0.001707222661934793, 'Neutral': 0.0028750840574502945, 'Sad': 0.8958880305290222, 'Surprised': 0.0020048278383910656}","No, no, no, no, no, no."
MARISHA,01:16:58,01:17:00,Fear,"{'Anger': 0.0026136550586670637, 'Calm': 0.001892491476610303, 'Disgust': 0.024965932592749596, 'Fear': 0.8805009126663208, 'Happy': 0.04611830413341522, 'Neutral': 0.0013952481094747782, 'Sad': 0.034224774688482285, 'Surprised': 0.008288652636110783}",It goes back to a regular dragon turtle.
TALIESIN,01:17:00,01:17:02,Disgust,"{'Anger': 0.0035040052607655525, 'Calm': 0.004592773970216513, 'Disgust': 0.6442744731903076, 'Fear': 0.06277963519096375, 'Happy': 0.07520653307437897, 'Neutral': 0.010729252360761166, 'Sad': 0.19611856341362, 'Surprised': 0.0027947640046477318}",No!
LIAM,01:17:02,01:17:04,Happy,"{'Anger': 0.005248387809842825, 'Calm': 0.002285677008330822, 'Disgust': 0.006416838150471449, 'Fear': 0.01158663909882307, 'Happy': 0.9601192474365234, 'Neutral': 0.0026136504020541906, 'Sad': 0.0011769545963034034, 'Surprised': 0.010552496649324894}","No, you're risking it."
LIAM,01:17:04,01:17:07,Disgust,"{'Anger': 0.0665360540151596, 'Calm': 0.005249358713626862, 'Disgust': 0.722072958946228, 'Fear': 0.010117984376847744, 'Happy': 0.17262029647827148, 'Neutral': 0.005869588349014521, 'Sad': 0.008033066056668758, 'Surprised': 0.009500698186457157}",With us in the water you're risking it turning into Godzilla.
LAURA,01:17:07,01:17:10,Fear,"{'Anger': 0.0006135703879408538, 'Calm': 0.0017453498439863324, 'Disgust': 0.004910566844046116, 'Fear': 0.8599996566772461, 'Happy': 0.005775512661784887, 'Neutral': 0.0018315198831260204, 'Sad': 0.12305217981338501, 'Surprised': 0.0020715841092169285}","Then I'm going to wait. I'm going to help Caleb stand up, so that he can do it."
SAM,01:17:10,01:17:12,Fear,"{'Anger': 0.0014752594288438559, 'Calm': 0.0010915260063484311, 'Disgust': 0.0027720415964722633, 'Fear': 0.9608998894691467, 'Happy': 0.019254306331276894, 'Neutral': 0.0009405881864950061, 'Sad': 0.01019494142383337, 'Surprised': 0.003371449885889888}",This is the best chance we're going to get. It's going to fade.
TRAVIS,01:17:12,01:17:14,Happy,"{'Anger': 0.0068336366675794125, 'Calm': 0.0026532539632171392, 'Disgust': 0.01630791276693344, 'Fear': 0.00976716447621584, 'Happy': 0.9492756128311157, 'Neutral': 0.0029557948000729084, 'Sad': 0.001531707588583231, 'Surprised': 0.010674992576241493}",We have an hour.
LIAM,01:17:14,01:17:15,Happy,"{'Anger': 0.0039149257354438305, 'Calm': 0.0021609358955174685, 'Disgust': 0.008076734840869904, 'Fear': 0.010265438817441463, 'Happy': 0.9641363620758057, 'Neutral': 0.0029630977660417557, 'Sad': 0.0015452948864549398, 'Surprised': 0.006937168538570404}",An hour!
LAURA,01:17:15,01:17:16,Surprised,"{'Anger': 0.01517256535589695, 'Calm': 0.015596402809023857, 'Disgust': 0.07553832232952118, 'Fear': 0.03862887620925903, 'Happy': 0.2262883186340332, 'Neutral': 0.003741462016478181, 'Sad': 0.006573145743459463, 'Surprised': 0.6184608936309814}","It's only been, like, 20 minutes."
TRAVIS,01:17:16,01:17:18,Happy,"{'Anger': 0.003926925826817751, 'Calm': 0.004442083183676004, 'Disgust': 0.028795525431632996, 'Fear': 0.39104005694389343, 'Happy': 0.5232873558998108, 'Neutral': 0.002979533514007926, 'Sad': 0.021250605583190918, 'Surprised': 0.024277975782752037}",We can turn the boat around.
LIAM,01:17:18,01:17:19,Happy,"{'Anger': 0.00561720272526145, 'Calm': 0.0019139539217576385, 'Disgust': 0.008734007366001606, 'Fear': 0.009156220592558384, 'Happy': 0.9643990397453308, 'Neutral': 0.0025409122463315725, 'Sad': 0.0012281530071049929, 'Surprised': 0.006410420406609774}","Shut up, you anarchist!"
MATT,01:17:19,01:17:30,Happy,"{'Anger': 0.3336050510406494, 'Calm': 0.0062361522577703, 'Disgust': 0.19019755721092224, 'Fear': 0.010951340198516846, 'Happy': 0.4357677698135376, 'Neutral': 0.005932451691478491, 'Sad': 0.0024108542129397392, 'Surprised': 0.01489882543683052}","The process of getting the ropes, making the deal, jumping over the water, getting in there, surveying the territory to actually get a visual bead on this creature, as you guys are currently attempting to, getting Caleb from stone-skipping himself to death, in the back."
LIAM,01:17:30,01:17:33,Sad,"{'Anger': 0.0005723807262256742, 'Calm': 0.005626395810395479, 'Disgust': 0.032571353018283844, 'Fear': 0.3663879930973053, 'Happy': 0.00785991083830595, 'Neutral': 0.0028044721111655235, 'Sad': 0.5776368975639343, 'Surprised': 0.0065405103377997875}",(popping) (laughter)
MATT,01:17:33,01:17:38,Fear,"{'Anger': 0.0022444031201303005, 'Calm': 0.005129493307322264, 'Disgust': 0.18422353267669678, 'Fear': 0.5237809419631958, 'Happy': 0.07806268334388733, 'Neutral': 0.0033805195707827806, 'Sad': 0.19192442297935486, 'Surprised': 0.01125403493642807}",Yeah! As you the rest of you are just kind of watching this happen-
MATT,01:17:38,01:17:44,Disgust,"{'Anger': 0.009134489111602306, 'Calm': 0.00417189858853817, 'Disgust': 0.8465777635574341, 'Fear': 0.02041952684521675, 'Happy': 0.08944457769393921, 'Neutral': 0.003703817492350936, 'Sad': 0.016696492210030556, 'Surprised': 0.009851437993347645}","Yep! We're hitting about the 25, 30-minute mark. So we're hitting near the halfway point of the Polymorph."
TRAVIS,01:17:44,01:17:50,Disgust,"{'Anger': 0.003279636614024639, 'Calm': 0.0026404971722513437, 'Disgust': 0.9287781119346619, 'Fear': 0.005839627236127853, 'Happy': 0.00676479609683156, 'Neutral': 0.008045024238526821, 'Sad': 0.04292427375912666, 'Surprised': 0.001727876253426075}","Can I shout: Lower sail! And do a 180-degree turn, so we just like--"
TRAVIS,01:17:50,01:17:53,Disgust,"{'Anger': 0.009281432256102562, 'Calm': 0.0050811367109417915, 'Disgust': 0.856021523475647, 'Fear': 0.010785477235913277, 'Happy': 0.0855637937784195, 'Neutral': 0.005805043503642082, 'Sad': 0.017215989530086517, 'Surprised': 0.01024551410228014}","Spin it around, right? Just, like, to stop-- just to stop our our forward momentum."
TRAVIS,01:17:53,01:17:54,Sad,"{'Anger': 0.0009416509419679642, 'Calm': 0.008204449899494648, 'Disgust': 0.05560047924518585, 'Fear': 0.011400065384805202, 'Happy': 0.0029265841003507376, 'Neutral': 0.3197435438632965, 'Sad': 0.5998553037643433, 'Surprised': 0.0013279300183057785}",Okay.
LAURA,01:17:54,01:17:57,Happy,"{'Anger': 0.0032793059945106506, 'Calm': 0.0017323166830465198, 'Disgust': 0.004152765031903982, 'Fear': 0.11698377877473831, 'Happy': 0.8623307943344116, 'Neutral': 0.001907104509882629, 'Sad': 0.002349011367186904, 'Surprised': 0.007264950778335333}","But wait, we have to cast the sp-- oh god!"
MATT,01:17:57,01:18:06,Disgust,"{'Anger': 0.0037506341468542814, 'Calm': 0.001751113566569984, 'Disgust': 0.9506672620773315, 'Fear': 0.009533654898405075, 'Happy': 0.014312919229269028, 'Neutral': 0.002050478244200349, 'Sad': 0.015454532578587532, 'Surprised': 0.00247939839027822}","At this point, you guys now are being yanked with centrifugal force, as the ship begins to turn around. It's not super strong, but it's enough to just whip you a bit (splashes), across the water."
